id,total_value,neighborhood,pclass,p13_date,sqft,bathrooms,bedrooms,allrooms,stories,units,zoning,construction,year_built,basement_sqft,lot_sqft,change_date,sales_date,recordation_date,zipcode
886106,101340,Pacific Heights,Condominium,1995-12-01,1557,1.0,2,6,3,1,RH2,D,1912,0,0,12/01/1995,,08/03/1995,94109
596522,777344,Pacific Heights,Condominium,2011-02-14,977,2.0,2,4,0,1,RM3,D,1987,0,0,06/01/1996,07/01/1980,02/14/2011,94109
988788,1364498,Pacific Heights,Condominium,1997-10-01,1500,2.0,2,5,1,1,RM1,other,1962,0,0,10/01/1997,09/12/1970,09/12/1970,94115
820041,5179493,Pacific Heights,Dwelling,2013-10-17,3374,4.0,3,8,3,1,RH1,D,1947,0,3000,06/01/2001,,10/17/2013,94115
1395914,405655,Noe Valley,Condominium,2010-10-27,1091,2.0,2,4,3,1,RH2,D,1986,0,0,08/01/1996,08/10/1988,10/27/2010,94114
915243,434807,Noe Valley,Condominium,2011-02-10,1436,3.0,3,7,2,1,RH3,D,1996,0,0,03/01/1999,09/28/1998,02/10/2011,94110
589248,1703546,Noe Valley,Dwelling,2014-05-19,1058,3.0,3,5,1,1,RH1,D,1924,0,2848,08/01/1999,09/21/2010,05/19/2014,94131
1890683,892250,Pacific Heights,Condominium,1998-10-01,2036,1.0,3,7,4,1,RM1,D,1904,0,0,10/01/1998,01/02/1998,02/16/1960,94115
972098,346454,Pacific Heights,Condominium,2012-05-15,1260,3.0,2,4,0,1,RC4,D,1987,0,0,02/01/1996,,05/15/2012,94109
267424,2318442,Noe Valley,Dwelling,2010-10-01,3260,3.0,4,10,3,1,RH1,D,1990,0,2848,10/01/2010,,08/18/2010,94131
924454,1372300,Noe Valley,Dwelling,2012-05-11,850,2.0,2,5,1,1,RH2,D,1907,0,2236.5,06/01/1996,10/04/1951,05/11/2012,94131
1862274,747980,Noe Valley,Condominium,2011-08-05,1178,2.0,2,5,1,1,RH3,D,1980,0,0,01/01/1999,08/05/2011,08/05/2011,94114
1530126,916099,Noe Valley,Condominium,2012-03-20,1428,2.0,2,5,1,1,,D,1999,0,0,,08/25/1990,03/20/2012,94131
1951832,356914,Pacific Heights,Condominium,1999-08-01,1128,1.0,4,4,1,1,RM1,D,1923,0,0,08/01/1999,,05/20/1980,94115
943268,488871,Noe Valley,Dwelling,1999-02-01,3450,3.0,3,6,0,1,RH1,D,1983,0,2850,02/01/1999,,04/23/1998,94131
910471,1305902,Pacific Heights,Condominium,2014-02-27,1856,2.0,2,5,1,1,RM1,other,1962,0,0,02/01/1999,02/14/2013,02/27/2014,94115
275172,1368000,Pacific Heights,Condominium,2013-08-22,1946,3.0,3,6,0,1,RH2,D,1906,0,0,02/01/1996,08/19/2013,08/22/2013,94115
1007143,904664,Pacific Heights,Condominium,1996-02-01,1160,1.0,2,5,0,1,RH3,D,1900,0,0,02/01/1996,11/04/1931,07/16/1980,94115
912604,637057,Noe Valley,Condominium,2014-09-02,900,1.0,2,4,1,1,,D,1978,0,0,,08/25/1990,09/02/2014,94114
650109,1495247,Noe Valley,Condominium,2012-03-23,2430,2.0,3,6,2,0,,D,1909,0,0,,01/15/2010,03/23/2012,94114
1140761,308639,Pacific Heights,Condominium,1999-08-01,1200,1.0,1,4,1,1,RM3,D,1926,0,0,08/01/1999,,06/09/1930,94109
1486802,4857428,Pacific Heights,Dwelling,2010-04-01,3320,5.0,4,8,1,1,RH1D,D,1949,990,3720,04/01/2010,12/05/1981,03/20/1990,94115
1184233,960058,Pacific Heights,Condominium,1996-05-01,1630,2.0,2,5,0,1,RM1,D,1902,0,0,05/01/1996,02/14/1971,02/14/1971,94115
1301012,927726,Noe Valley,Dwelling,1999-08-01,2550,2.0,4,9,2,1,RH2,D,1906,0,1999,08/01/1999,03/28/1991,05/24/1970,94114
1881779,740590,Pacific Heights,Condominium,1997-09-01,975,2.0,2,4,0,1,RM3,D,1987,0,0,09/01/1997,05/12/1990,05/12/1990,94109
419396,1387748,Noe Valley,Dwelling,2004-01-01,1753,2.0,2,7,1,1,RH2,D,1950,453,2850,01/01/2004,06/30/1960,02/08/1981,94131
1884867,724272,Noe Valley,Condominium,2013-02-27,730,1.0,2,4,0,1,,D,1940,0,0,,02/27/2013,02/27/2013,94114
723216,2842725,Pacific Heights,Dwelling,2006-11-01,3600,2.0,3,9,3,1,RM1,D,1908,0,1445.25,11/01/2006,01/30/1941,02/04/1971,94115
92994,1212341,Noe Valley,Dwelling,2013-09-05,1888,2.0,3,8,1,1,RH2,D,1900,632,2850,03/01/1998,08/27/2010,09/05/2013,94114
997538,485720,Pacific Heights,Condominium,2011-03-04,1896,3.0,3,7,0,1,RM1,D,1927,0,0,01/01/1999,03/04/2011,03/04/2011,94115
411719,2685124,Pacific Heights,Dwelling,2010-05-07,2400,3.0,3,8,2,1,RH1,D,1910,0,1563,09/01/1996,05/07/2010,05/07/2010,94123
157138,1795000,Noe Valley,Dwelling,2013-11-01,1354,2.0,3,8,2,1,RH1,D,1910,0,2850,01/01/1999,11/01/2013,11/01/2013,94131
1272839,406704,Pacific Heights,Condominium,2014-03-04,1089,1.0,1,4,0,1,RH3,C,1929,0,6384.5,08/01/1999,09/22/1989,03/04/2014,94115
977719,271267,Pacific Heights,Condominium,1999-08-01,1200,1.0,1,4,1,1,RM3,D,1926,0,0,08/01/1999,,02/26/1986,94109
204959,544719,Pacific Heights,Condominium,2010-01-28,1175,1.0,2,4,0,1,RM2,D,1905,0,0,11/01/1997,01/30/1997,01/28/2010,94115
481966,1700000,Noe Valley,Dwelling,1998-02-01,1763,3.0,3,8,2,1,RH2,D,1900,0,2848,02/01/1998,06/25/1940,06/25/1940,94114
1525428,525260,Noe Valley,Dwelling,1999-08-01,1508,1.0,4,7,1,1,RH2,D,1890,0,2625,08/01/1999,04/11/1990,02/11/1930,94114
1720994,477321,Noe Valley,Condominium,1997-12-23,1775,2.0,3,8,1,0,,D,1925,0,0,,,12/23/1997,94114
40808,318507,Noe Valley,Dwelling,1999-08-01,1478,2.0,3,6,1,1,RH3,D,1900,252,2848,08/01/1999,,12/12/1986,94114
295202,4734720,Pacific Heights,Dwelling,2012-10-30,3105,3.0,4,9,2,1,RH2,D,1895,0,3375.68,04/01/2002,05/25/1950,10/30/2012,94115
1958901,541489,Pacific Heights,Condominium,1999-08-01,1850,2.0,2,5,1,1,RM1,other,1962,0,0,08/01/1999,,12/18/1986,94115
1510534,603610,Pacific Heights,Condominium,1999-08-01,1850,2.0,2,5,1,1,RM1,other,1962,0,0,08/01/1999,,02/23/1990,94115
1852152,1694047,Noe Valley,Dwelling,1998-06-01,2260,3.0,3,9,2,1,RH2,D,1900,0,2922,06/01/1998,07/18/1960,07/18/1960,94131
1093946,206411,Pacific Heights,Dwelling,1997-04-01,4112,4.0,5,11,2,1,RH1D,D,1926,0,3454,04/01/1997,,02/14/1972,94115
1058554,1394973,Noe Valley,Dwelling,2011-11-16,2385,3.0,2,8,1,1,RH2,D,1902,539,2949,02/01/2006,11/16/2011,11/16/2011,94114
86376,1380350,Noe Valley,Dwelling,1999-03-01,2077,3.0,3,8,1,1,RH2,D,1900,0,2850,03/01/1999,,10/07/1920,94114
470093,6857643,Pacific Heights,Dwelling,1999-04-01,3332,3.0,4,8,2,1,RH1,D,1938,420,3729.38,04/01/1999,09/11/1970,09/11/1970,94123
1912386,989094,Pacific Heights,Dwelling,2013-06-04,3280,4.0,3,9,2,1,RH2,D,1890,800,3024,08/01/1999,12/15/1993,06/04/2013,94115
207342,10040377,Pacific Heights,Dwelling,2013-06-28,5725,5.0,6,13,3,1,RH1,D,1908,476,6875,06/01/2009,06/28/2013,06/28/2013,94123
1219459,214630,Noe Valley,Condominium,1997-12-23,798,1.0,2,4,1,0,,D,1925,0,0,,,12/23/1997,94114
269831,1279384,Pacific Heights,Condominium,2013-09-13,1616,2.0,3,6,1,1,RH2,D,1918,0,0,02/01/1998,08/26/1990,09/13/2013,94109
519864,1690640,Noe Valley,Dwelling,2012-02-10,2160,3.0,3,7,1,1,RH1,D,1924,792,2848,06/01/1998,02/10/2012,02/10/2012,94131
404211,543464,Pacific Heights,Condominium,2011-06-02,700,1.0,1,3,0,1,RM2,other,1964,0,0,11/01/1998,06/02/2011,06/02/2011,94123
693353,1434482,Pacific Heights,Condominium,2012-05-22,1300,2.0,1,3,0,1,RH3,D,1960,0,0,04/01/1996,05/22/2012,05/22/2012,94115
1692863,924934,Noe Valley,Condominium,2010-11-30,1330,1.0,2,5,0,1,RH2,D,1900,0,0,01/01/1999,11/30/2010,11/30/2010,94131
728484,505155,Pacific Heights,Condominium,1999-08-01,1850,2.0,2,5,1,1,RM1,other,1962,0,0,08/01/1999,08/11/1988,08/11/1988,94115
784877,409079,Noe Valley,Condominium,1999-08-01,1675,2.0,2,5,2,1,RH2,D,1987,883,0,08/01/1999,09/29/1987,09/29/1987,94114
318543,1175456,Noe Valley,Dwelling,1997-09-01,3022,3.0,3,10,1,1,RH3,D,1900,0,2895.6,09/01/1997,10/13/1995,11/08/1960,94114
29549,633220,Noe Valley,Condominium,2012-03-09,924,1.0,2,4,1,0,RM1,D,1968,0,2848,04/01/2008,03/09/2012,03/09/2012,94114
534924,1506808,Noe Valley,Dwelling,2013-06-07,1370,2.0,2,5,1,1,RH2,D,1900,0,2896,08/01/1999,06/07/2013,06/07/2013,94114
1713184,1051802,Pacific Heights,Condominium,1996-02-01,1015,1.0,2,4,1,1,RM1,D,1975,0,0,02/01/1996,09/17/1940,09/17/1940,94123
122237,758152,Pacific Heights,Condominium,2010-03-31,960,1.0,1,4,1,1,RM1,other,1962,0,0,08/01/1999,03/31/2010,03/31/2010,94115
1725011,539672,Pacific Heights,Condominium,2013-12-17,1089,1.0,2,4,0,1,RH3,D,1929,0,0,03/01/1999,09/04/1998,12/17/2013,94115
1071754,435465,Pacific Heights,Condominium,2011-09-02,865,2.0,2,4,5,1,RM3,D,1962,0,0,08/01/1999,09/02/2011,09/02/2011,94109
1982519,1078260,Noe Valley,Dwelling,1999-09-29,1550,2.0,3,8,2,1,RH1,D,1949,0,2907,08/01/1999,09/29/1999,12/08/1930,94131
1802401,202016,Pacific Heights,Condominium,2012-05-15,770,1.0,1,4,0,1,RC4,D,1987,0,0,02/01/1996,,05/15/2012,94109
1445889,306425,Noe Valley,Dwelling,1999-08-01,1756,2.0,3,8,2,1,RH2,D,1913,0,2500,08/01/1999,,09/10/1990,94114
1115758,1575217,Noe Valley,Dwelling,1999-08-01,1772,3.0,4,9,1,1,RH2,D,1900,432,2850,08/01/1999,10/06/1971,10/06/1971,94114
1245291,573338,Pacific Heights,Condominium,2011-05-18,1688,1.0,3,6,1,1,RM3,C,1913,0,0,08/01/1994,03/02/1994,05/18/2011,94109
1257959,3013620,Pacific Heights,Condominium,2013-05-08,3895,3.0,3,7,1,1,RH3,D,1904,0,0,08/01/1999,05/08/2013,05/08/2013,94115
556914,1582150,Noe Valley,Dwelling,2012-07-16,1775,3.0,2,7,1,1,RH2,D,1900,500,2848,08/01/1999,07/16/2012,07/16/2012,94110
48514,3015559,Pacific Heights,Dwelling,1996-04-01,3920,4.0,6,11,3,1,RH1,D,1900,0,2752,04/01/1996,09/04/1930,09/04/1930,94123
568994,627492,Pacific Heights,Condominium,1999-04-01,1767,1.0,3,7,1,1,RH2,D,1900,0,0,04/01/1999,,09/28/1998,94115
1251527,549905,Pacific Heights,Condominium,2011-07-28,950,1.0,1,3,1,1,RM3,D,1926,0,0,08/01/1999,06/11/1999,07/28/2011,94109
1010494,1780807,Pacific Heights,Condominium,2012-02-29,1678,3.0,3,7,0,1,RH1,D,1929,0,0,04/01/1999,02/29/2012,02/29/2012,94115
824342,1329325,Noe Valley,Dwelling,1996-08-01,2000,3.0,2,8,1,1,RH2,D,1900,800,5275,08/01/1996,05/04/1950,02/06/1970,94110
1527001,1331014,Pacific Heights,Condominium,2012-07-31,1958,3.0,3,6,1,1,RM3,D,1931,0,0,03/01/1998,07/31/2012,07/31/2012,94109
924779,7046846,Pacific Heights,Dwelling,2013-04-04,3062,3.0,4,8,3,1,RH1,D,1925,0,2887.5,08/01/1999,04/04/2013,04/04/2013,94123
1403643,147973,Noe Valley,Dwelling,1999-08-01,1455,2.0,4,7,1,1,RH2,D,1900,240,2922,08/01/1999,,06/09/1986,94131
1567618,6660272,Pacific Heights,Dwelling,1999-08-01,5040,6.0,4,11,2,1,RH1,D,1941,1200,2640,08/01/1999,07/03/1980,07/03/1980,94109
398377,1079880,Noe Valley,Condominium,2013-06-14,1272,2.0,2,5,1,1,RH2,D,1987,0,0,06/01/1999,06/14/2013,06/14/2013,94114
1571097,723555,Noe Valley,Dwelling,2011-11-21,2102,2.0,2,7,1,1,RH2,D,1900,602,4338,08/01/1999,09/15/1988,11/21/2011,94131
1999936,642318,Pacific Heights,Condominium,2012-02-29,738,1.0,1,3,0,1,RM1,D,1916,0,0,05/01/1996,05/04/2010,02/29/2012,94115
1999818,2360668,Noe Valley,Dwelling,2013-06-14,2355,2.0,4,9,2,1,RH2,D,1900,520,3036,08/01/1999,06/14/2013,06/14/2013,94131
1645667,4709576,Pacific Heights,Dwelling,2009-03-01,5868,7.0,4,12,2,0,RH1D,D,1915,384,3248.46,03/01/2009,11/03/1960,11/03/1960,94115
1890176,641763,Noe Valley,Dwelling,2012-04-30,1213,2.0,2,5,1,1,RH2,D,1895,0,2770,11/01/1994,10/28/1994,04/30/2012,94114
772748,916968,Pacific Heights,Condominium,1999-08-01,1400,2.0,2,4,1,1,RM3,D,1965,0,0,08/01/1999,04/06/1970,04/06/1970,94109
1519468,1423682,Pacific Heights,Condominium,2014-04-25,1375,1.0,2,4,0,1,RH3,D,1890,0,0,08/01/1999,04/25/2014,04/25/2014,94115
1774298,233715,Noe Valley,Dwelling,1999-08-01,1750,2.0,3,6,2,1,RH1,D,1949,0,2752,08/01/1999,,07/15/1986,94131
1956254,716360,Pacific Heights,Condominium,1999-08-01,1400,2.0,2,4,1,1,RM3,D,1965,0,0,08/01/1999,08/31/1940,08/31/1940,94109
300717,205765,Pacific Heights,Condominium,2012-05-15,750,2.0,1,3,0,1,RC4,D,1987,0,0,06/01/1998,,05/15/2012,94109
1600261,557468,Pacific Heights,Condominium,2013-02-06,1512,2.0,3,6,1,1,RM1,D,1923,0,0,01/01/1999,02/06/2013,02/06/2013,94115
116632,721133,Pacific Heights,Condominium,2010-10-29,1089,1.0,2,4,0,1,RH3,D,1929,0,0,04/01/1996,10/29/2010,10/29/2010,94115
1748911,580582,Noe Valley,Dwelling,2012-07-12,1558,2.0,3,7,1,1,RH2,D,1956,0,2848,11/01/1998,02/20/1998,07/12/2012,94114
138426,1359684,Pacific Heights,Condominium,2012-04-04,1842,1.0,3,7,1,1,RH2,D,1906,0,3317.25,05/01/1997,04/04/2012,04/04/2012,94115
1155557,813012,Pacific Heights,Condominium,1997-04-01,1089,1.0,2,4,0,1,RH3,D,1929,0,0,04/01/1997,07/30/1940,07/30/1940,94115
1120366,2059306,Noe Valley,Dwelling,2014-07-01,2380,3.0,3,7,2,1,RH2,D,1910,300,2626,07/01/2014,03/22/2013,03/22/2013,94131
150941,1255674,Pacific Heights,Condominium,2013-06-25,1825,2.0,3,6,1,1,RM3,D,1905,0,0,08/01/1999,12/04/2012,06/25/2013,94109
657147,1150000,Noe Valley,Dwelling,2013-07-03,1233,2.0,3,6,2,1,RH2,D,1910,176,2848,08/01/1999,07/03/2013,07/03/2013,94131
1374088,683389,Pacific Heights,Condominium,2010-06-23,1050,1.0,1,3,0,1,RM2,D,1928,0,0,04/01/1999,06/23/2010,06/23/2010,94109
1956442,1185832,Noe Valley,Dwelling,1999-08-01,1425,1.0,2,5,1,1,RH2,D,1941,0,2848,08/01/1999,06/27/1970,06/27/1970,94131
616008,443978,Pacific Heights,Dwelling,1999-08-01,2080,2.0,3,6,2,1,RH1,D,1922,0,1498,08/01/1999,,05/25/1999,94123
455098,1065724,Pacific Heights,Condominium,2012-12-31,2156,3.0,3,5,0,1,RM3,D,1983,0,0,08/01/1999,,12/31/2012,94109
342228,12807885,Pacific Heights,Dwelling,2013-03-13,10900,4.0,5,24,4,1,RH1,D,1902,0,6956,04/01/1998,03/13/2013,03/13/2013,94109
1641572,8891863,Pacific Heights,Dwelling,1999-01-01,13403,9.0,8,29,3,1,RH1D,D,1913,3421,6187.5,01/01/1999,07/25/1990,09/22/1950,94123
1908973,720696,Pacific Heights,Condominium,1999-08-01,949,2.0,2,4,1,1,RM2,A,1964,0,0,08/01/1999,04/22/1930,04/22/1930,94115
468414,3278816,Pacific Heights,Condominium,2012-05-07,2491,4.0,3,7,2,1,RM1,other,1962,0,0,10/01/1996,05/07/2012,05/07/2012,94115
1318782,1413590,Pacific Heights,Condominium,1996-11-01,1930,1.0,3,6,1,1,RM2,D,1895,0,0,11/01/1996,,05/05/1980,94109
1051673,650642,Noe Valley,Dwelling,2012-02-01,1925,2.0,2,7,1,1,RH1,D,1938,600,2988,02/01/2012,12/17/1996,12/17/1996,94131
931438,1672196,Noe Valley,Dwelling,2014-04-24,2664,3.0,4,10,1,1,RH2,D,1900,696,2250,08/01/1999,11/10/2011,04/24/2014,94114
330632,899312,Noe Valley,Dwelling,2014-05-05,1000,1.0,2,4,1,1,RH1,D,1950,0,2850,01/01/1998,09/18/1990,05/05/2014,94131
1318897,397327,Pacific Heights,Condominium,1994-10-01,977,3.0,2,4,3,1,RM2,D,1989,0,0,10/01/1994,07/08/1994,11/03/1971,94109
1739763,304464,Pacific Heights,Condominium,1999-08-01,725,1.0,1,3,0,1,RM2,other,1964,0,0,08/01/1999,05/04/1988,05/04/1988,94123
567443,416928,Pacific Heights,Condominium,1999-08-01,1856,2.0,2,5,1,1,RM1,other,1962,0,0,08/01/1999,05/30/1960,05/30/1960,94115
862014,1223584,Pacific Heights,Condominium,1997-02-01,1408,1.0,3,6,1,1,RH2,D,1890,0,0,02/01/1997,06/16/1990,06/16/1990,94115
649897,995517,Noe Valley,Dwelling,1998-04-01,1356,2.0,3,7,2,1,RH2,D,1909,0,2848,04/01/1998,07/09/1930,07/26/1960,94114
657842,1566642,Pacific Heights,Condominium,2010-07-17,1390,3.0,3,5,0,1,RM2,other,1964,0,0,11/01/1997,07/17/2010,04/04/1960,94123
1716282,836098,Pacific Heights,Condominium,2014-04-22,1252,1.0,2,5,1,1,RM1,D,1913,0,0,11/01/1997,04/22/2014,04/22/2014,94115
1738528,186875,Noe Valley,Condominium,2013-12-03,847,1.0,1,4,0,0,,D,1965,0,0,,,12/03/2013,94114
661308,1890119,Noe Valley,Dwelling,2012-11-29,1640,2.0,3,7,2,1,RH2,D,1914,0,2850,06/01/1999,09/23/1990,11/29/2012,94114
487597,185821,Pacific Heights,Condominium,2012-05-15,660,1.0,1,3,0,1,RC4,D,1987,0,0,06/01/1998,,05/15/2012,94109
1925789,2159760,Pacific Heights,Condominium,2012-08-24,2528,4.0,4,6,2,1,RM2,D,1920,0,0,02/01/1998,08/24/2012,08/24/2012,94109
440587,1537965,Noe Valley,Dwelling,2010-12-17,2838,3.0,4,10,2,1,RH2,D,1913,610,2964,02/01/2004,02/24/1930,12/17/2010,94131
309189,284129,Noe Valley,Dwelling,1999-08-01,1422,2.0,3,6,1,1,RH2,D,1900,454,2736,08/01/1999,,03/21/1930,94131
17452,4125000,Pacific Heights,Dwelling,2010-04-16,3359,3.0,5,12,2,1,RH2,D,1890,723,3476,12/01/2009,,04/16/2010,94115
921749,1652678,Pacific Heights,Condominium,2010-06-28,1983,2.0,3,6,0,1,RH2,D,1950,0,0,05/01/1999,07/15/1950,06/28/2010,94109
640632,701872,Pacific Heights,Condominium,2012-06-07,1062,1.0,1,3,0,1,RH3,D,1927,0,0,08/01/1999,06/07/2012,06/07/2012,94115
1312233,339930,Pacific Heights,Condominium,2010-02-08,983,2.0,2,4,0,1,RM3,D,1987,0,0,06/01/1996,08/11/1995,02/08/2010,94109
805626,711419,Noe Valley,Dwelling,1996-09-01,2115,2.0,4,8,2,1,RH2,D,1912,425,2278,09/01/1996,03/27/1996,06/01/1950,94114
323672,1154028,Pacific Heights,Condominium,2010-03-16,1850,2.0,2,5,1,1,RM1,other,1962,0,0,04/01/1999,05/28/1940,03/16/2010,94115
1254433,1732830,Pacific Heights,Condominium,2014-12-05,1856,1.0,3,7,1,1,RM1,D,1905,0,0,01/01/1998,12/05/2014,12/05/2014,94115
724153,1048998,Noe Valley,Dwelling,2013-11-22,815,1.0,2,6,1,1,RH2,D,1924,0,1920,03/01/2008,03/01/1971,11/22/2013,94131
351674,4354680,Pacific Heights,Dwelling,2012-04-19,4520,4.0,6,12,4,1,RH2,D,1895,500,3000,05/01/2000,04/19/2012,04/19/2012,94115
950076,4780522,Pacific Heights,Dwelling,1996-05-01,2595,3.0,4,7,2,1,RH1D,D,1949,0,4163.02,05/01/1996,07/14/1960,07/14/1960,94115
1603027,4504821,Pacific Heights,Dwelling,2008-10-01,4886,5.0,4,11,3,1,RH1,D,1907,629,4120,10/01/2008,06/20/1970,09/14/1990,94123
1277224,5071921,Pacific Heights,Dwelling,2011-09-15,4959,5.0,5,11,3,1,RH1,D,1903,0,3846,08/01/1999,09/15/2011,09/15/2011,94123
351124,713466,Pacific Heights,Condominium,2014-07-08,700,1.0,1,3,0,1,RM2,other,1964,0,0,06/01/1999,02/28/1951,07/08/2014,94123
1917116,826595,Pacific Heights,Condominium,2010-05-03,1115,1.0,1,4,5,1,RM3,D,1931,0,0,06/01/1999,05/03/2010,05/03/2010,94109
59826,732512,Pacific Heights,Condominium,2014-08-15,1062,1.0,2,4,0,1,RH3,D,1927,0,0,10/01/1997,08/15/2014,08/15/2014,94115
692399,4321799,Pacific Heights,Dwelling,1999-08-01,3807,4.0,4,10,3,1,RH1,D,1917,957,2750,08/01/1999,05/03/1960,05/03/1960,94123
561791,357616,Noe Valley,Condominium,1999-03-01,1213,2.0,2,5,1,1,RH2,D,1908,0,1359,03/01/1999,,03/12/1998,94114
710306,340250,Noe Valley,Dwelling,2007-05-01,1372,2.0,3,7,1,1,RH2,D,1903,0,1738.5,05/01/2007,,11/15/1984,94114
1774238,2022203,Pacific Heights,Dwelling,1996-09-01,1584,1.0,2,6,2,1,RH3,D,1873,0,2987,09/01/1996,05/08/1990,05/08/1990,94115
1650663,2396805,Pacific Heights,Dwelling,2013-04-02,1256,1.0,2,5,1,1,RH2,D,1900,0,2613.75,01/01/1997,07/20/1950,04/02/2013,94115
74961,318151,Pacific Heights,Condominium,2012-11-15,550,1.0,1,3,1,1,RM2,D,1969,0,0,08/01/1999,09/28/1989,11/15/2012,94123
628641,931081,Pacific Heights,Dwelling,2014-07-01,3579,5.0,3,8,2,1,RH1D,D,1980,0,4077,07/01/2014,,03/16/1950,94123
587012,498254,Noe Valley,Dwelling,1999-08-01,1425,2.0,2,5,2,1,RH2,D,1900,0,2280,08/01/1999,10/13/1989,10/13/1989,94114
1477643,1133956,Noe Valley,Dwelling,2014-12-01,1070,2.0,2,5,1,1,RH2,D,1895,0,2504,12/01/2014,01/20/2011,01/20/2011,94114
875016,270307,Pacific Heights,Condominium,2010-02-16,653,1.0,1,3,0,1,RM3,D,1987,0,0,06/01/1996,01/13/1995,02/16/2010,94109
892713,1201620,Noe Valley,Dwelling,1998-10-01,2032,4.0,3,8,2,1,RH2,D,1900,0,2221,10/01/1998,10/03/1931,10/03/1931,94114
1106083,1612498,Noe Valley,Dwelling,2014-02-12,1620,1.0,3,6,2,1,RH2,D,1908,0,2916.12,02/01/2003,08/19/1980,02/12/2014,94114
392462,2946641,Noe Valley,Dwelling,2009-04-01,3893,3.0,4,8,3,1,RH2,D,1908,0,3125,04/01/2009,03/07/1980,03/07/1980,94114
1854806,328854,Pacific Heights,Condominium,2012-05-15,1150,3.0,2,4,0,1,RC4,D,1987,0,0,06/01/1998,,05/15/2012,94109
418391,4020498,Pacific Heights,Dwelling,2013-12-03,2720,3.0,4,9,2,1,RH2,D,1900,0,2227.5,09/01/1997,12/03/2013,12/03/2013,94115
1463173,1097971,Pacific Heights,Dwelling,1995-10-01,3170,3.0,4,11,4,1,RH1D,D,1983,0,4346.1,10/01/1995,,06/12/1995,94115
1171681,544400,Pacific Heights,Condominium,2014-08-26,1850,2.0,2,5,1,1,RM1,other,1962,0,0,04/01/1998,08/26/2014,08/26/2014,94115
1029934,630147,Pacific Heights,Condominium,2012-05-15,765,1.0,1,4,1,1,RM1,D,1975,0,0,08/01/1999,05/15/2012,05/15/2012,94123
532791,458705,Pacific Heights,Dwelling,2014-02-12,2218,3.0,4,9,2,1,RH3,D,1900,800,0,08/01/1999,02/12/2014,02/12/2014,94115
65349,713222,Pacific Heights,Condominium,2012-11-02,1139,1.0,2,4,1,1,RM1,D,1906,0,0,08/01/1999,11/02/2012,11/02/2012,94115
1344408,1449864,Noe Valley,Dwelling,1999-06-02,1221,2.0,3,7,2,1,RH2,D,1912,0,2247,11/01/1997,06/02/1999,01/30/1941,94114
1684808,228216,Noe Valley,Condominium,2013-11-27,804,1.0,2,5,1,0,24NOE,D,1969,0,3420,05/01/2005,,11/27/2013,94114
699228,954620,Pacific Heights,Condominium,1999-08-01,980,2.0,2,5,0,1,RM2,other,1964,0,0,08/01/1999,01/31/1930,01/31/1930,94123
1544428,4610838,Pacific Heights,Dwelling,2011-07-29,4536,4.0,5,10,2,1,RH2,D,1900,0,3319,08/01/1999,07/29/2011,07/29/2011,94115
1555722,709081,Noe Valley,Condominium,2014-11-21,1412,2.0,2,6,1,1,RH3,D,1996,0,0,06/01/1997,11/21/2014,11/21/2014,94110
1228213,717240,Pacific Heights,Condominium,2012-09-28,1705,2.0,4,7,1,0,,D,1900,0,0,,08/26/2011,09/28/2012,94115
1703363,3591230,Noe Valley,Dwelling,2013-05-30,3005,3.0,4,9,2,1,RH2,D,1906,962,2848,06/01/1998,04/22/2013,05/30/2013,94114
1010822,947571,Noe Valley,Dwelling,2013-05-01,605,1.0,1,4,1,1,RH2,D,1910,0,2625,08/01/1999,10/06/1960,05/01/2013,94131
964607,824038,Noe Valley,Dwelling,2012-08-31,1689,2.0,2,6,3,1,RH3,D,1902,0,1524,08/01/1999,02/06/1921,08/31/2012,94114
1894209,1518424,Noe Valley,Dwelling,2011-02-11,2837,3.0,3,9,3,1,RH1,D,1928,0,1724,02/01/2003,02/02/2011,02/11/2011,94114
553642,1763448,Pacific Heights,Dwelling,1996-10-01,2700,2.0,4,7,2,1,RH1,D,1900,0,3437.5,10/01/1996,06/11/1990,02/07/1991,94123
873778,2842718,Pacific Heights,Dwelling,2006-11-01,3242,2.0,3,8,2,1,RH3,D,1900,0,2625,11/01/2006,07/28/1940,07/28/1940,94115
83146,1401847,Pacific Heights,Condominium,1998-02-01,1518,2.0,2,5,1,1,RM2,C,1920,0,0,02/01/1998,02/01/1991,02/01/1991,94123
1842154,1637404,Pacific Heights,Condominium,2013-05-15,1995,3.0,2,4,2,1,RH2,D,1890,0,0,10/01/1997,05/29/1970,05/15/2013,94115
847566,410083,Pacific Heights,Condominium,2012-05-15,1480,3.0,2,5,0,1,RC4,D,1987,0,0,06/01/1998,,05/15/2012,94109
195487,649137,Noe Valley,Dwelling,1999-01-01,2500,3.0,3,5,2,1,RH2,D,1991,0,0,01/01/1999,09/26/1991,06/04/1998,94131
1580192,626237,Noe Valley,Dwelling,1997-11-01,2563,2.0,4,9,2,1,RH2,D,1915,0,3750,11/01/1997,,12/30/1986,94114
1808637,2602355,Noe Valley,Dwelling,2011-06-17,3824,4.0,4,10,2,1,RH2,D,1900,824,3746,05/01/2011,06/17/2011,06/17/2011,94114
1116582,1950000,Pacific Heights,Condominium,1999-08-01,2054,4.0,3,6,4,1,RM1,D,1988,0,0,08/01/1999,06/13/1950,06/13/1950,94123
